Age,Travel,Department,Distance,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,MaritalStatus,MonthlyIncome,Over18,OverTime,TotalWorkingYears,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,JobSatisfaction
49.0,Rarely,Other,22.0,High,1655.0,Low,Female,72.0,High,High,Married,16413.0,1.0,No,27.0,4.0,2.0,1.0,Low
50.0,Rarely,Other,17.0,High,1656.0,High,Female,50.0,Low,Medium,Single,13269.0,1.0,No,19.0,14.0,11.0,1.0,Low
20.0,Rarely,Other,2.0,Medium,1657.0,High,Female,31.0,High,,Single,2783.0,1.0,No,2.0,2.0,2.0,2.0,High
34.0,Rarely,Other,3.0,Medium,1658.0,High,Female,66.0,High,Low,Single,5433.0,1.0,No,11.0,11.0,8.0,7.0,Low
36.0,Rarely,Other,7.0,Medium,1659.0,Low,Male,77.0,High,Low,Single,2013.0,1.0,No,15.0,4.0,3.0,1.0,Low
49.0,Rarely,Other,6.0,Low,1661.0,High,Female,41.0,Low,High,Married,13966.0,1.0,Yes,30.0,15.0,11.0,2.0,High
36.0,Never,Other,1.0,High,1662.0,High,Female,33.0,Low,Low,Married,4374.0,1.0,No,4.0,3.0,2.0,1.0,High
36.0,Rarely,Other,3.0,Low,1664.0,High,Male,79.0,High,Low,Single,6842.0,1.0,No,13.0,5.0,4.0,0.0,Low
54.0,Rarely,Other,22.0,High,1665.0,Low,Female,91.0,High,High,Married,17426.0,1.0,No,36.0,10.0,8.0,4.0,High
43.0,Rarely,Other,15.0,Low,1666.0,High,Male,65.0,Low,High,Married,17603.0,1.0,No,14.0,14.0,10.0,6.0,High
35.0,Frequently,Other,12.0,High,1667.0,High,Male,36.0,High,Low,Single,4581.0,1.0,Yes,13.0,11.0,9.0,6.0,High
38.0,Frequently,Other,1.0,Medium,1668.0,High,Male,90.0,High,Low,Married,4735.0,1.0,No,19.0,13.0,11.0,2.0,High
29.0,Rarely,Other,5.0,Medium,1669.0,Low,Male,43.0,Low,Low,Single,4187.0,1.0,Yes,10.0,10.0,0.0,0.0,Low
,Rarely,Other,,High,1670.0,High,Male,93.0,High,Low,Single,5505.0,1.0,No,6.0,6.0,2.0,0.0,High
32.0,Rarely,Other,2.0,Medium,1671.0,High,Male,45.0,High,Low,Single,5470.0,1.0,No,10.0,9.0,5.0,1.0,Low
31.0,Rarely,Other,5.0,High,1673.0,Low,Female,67.0,High,Low,Married,5476.0,1.0,No,10.0,10.0,0.0,0.0,High
49.0,Rarely,Other,16.0,Medium,1674.0,High,Female,74.0,High,Low,Single,2587.0,1.0,Yes,17.0,2.0,2.0,2.0,Low
38.0,Frequently,Other,2.0,Medium,1675.0,High,Female,42.0,Low,Low,Single,2440.0,1.0,No,4.0,4.0,3.0,3.0,Low
47.0,Rarely,Other,2.0,High,1676.0,Low,Female,47.0,High,High,Single,15972.0,1.0,No,29.0,3.0,2.0,1.0,Low
49.0,Rarely,Other,1.0,Medium,1677.0,High,Male,36.0,High,High,Single,15379.0,1.0,No,23.0,8.0,7.0,0.0,High
,Rarely,Other,23.0,Low,1678.0,High,Male,80.0,High,Medium,Single,7082.0,1.0,Yes,21.0,2.0,0.0,0.0,High
20.0,Rarely,Other,9.0,Low,1680.0,High,Male,54.0,High,Low,Single,2728.0,1.0,No,2.0,2.0,2.0,0.0,Low
33.0,Never,Other,16.0,Medium,1681.0,High,Female,36.0,High,Low,Single,5368.0,1.0,Yes,7.0,6.0,5.0,1.0,High
36.0,Rarely,Other,26.0,High,1682.0,Low,Male,80.0,High,Low,Married,5347.0,1.0,No,10.0,3.0,2.0,0.0,High
44.0,Rarely,Other,1.0,Medium,1683.0,High,Female,44.0,High,Low,Single,3195.0,1.0,Yes,8.0,2.0,2.0,2.0,High
23.0,Rarely,Other,8.0,Low,1684.0,High,Male,93.0,Low,Low,Single,3989.0,1.0,Yes,5.0,5.0,4.0,1.0,High
38.0,Rarely,Other,4.0,Low,1687.0,High,Female,87.0,High,Low,Married,3306.0,1.0,No,7.0,0.0,0.0,0.0,High
53.0,Rarely,Other,24.0,High,1689.0,Low,Male,48.0,High,Medium,Married,7005.0,1.0,No,11.0,4.0,3.0,1.0,High
48.0,Frequently,Other,7.0,Low,1691.0,High,Female,95.0,High,Low,Married,2655.0,1.0,Yes,19.0,9.0,7.0,7.0,High
32.0,Rarely,Other,2.0,High,1692.0,High,Male,95.0,High,Low,Single,1393.0,1.0,No,1.0,1.0,,0.0,Low
26.0,Never,Other,7.0,Medium,1693.0,High,Male,76.0,High,Low,Single,2570.0,1.0,No,7.0,7.0,7.0,5.0,High
55.0,Rarely,Other,22.0,Medium,1694.0,Low,Male,94.0,Low,Low,Single,3537.0,1.0,No,8.0,4.0,2.0,1.0,Low
34.0,Rarely,Other,5.0,Low,1696.0,Low,Male,57.0,Low,Low,Married,3986.0,1.0,No,15.0,15.0,10.0,4.0,High
60.0,Rarely,Other,1.0,High,1697.0,High,Male,92.0,,Medium,Single,10883.0,1.0,No,19.0,1.0,0.0,0.0,High
33.0,Rarely,Other,21.0,Medium,1698.0,Low,Male,79.0,High,Low,Married,2028.0,1.0,,14.0,14.0,11.0,2.0,Low
37.0,Frequently,Other,1.0,High,1700.0,High,,31.0,Low,Low,Single,9525.0,1.0,No,6.0,6.0,3.0,1.0,
34.0,Rarely,Other,19.0,Medium,1701.0,Low,Female,35.0,Low,Low,Married,2929.0,1.0,No,10.0,10.0,9.0,8.0,High
23.0,Rarely,Other,7.0,Medium,1702.0,High,Male,99.0,High,Low,Single,2275.0,1.0,Yes,3.0,3.0,2.0,0.0,High
44.0,Rarely,Other,2.0,Medium,1703.0,High,Female,96.0,High,Medium,Married,7879.0,1.0,Yes,9.0,8.0,7.0,6.0,High
35.0,Frequently,Other,2.0,High,1704.0,Low,Male,79.0,Low,Low,Single,4930.0,1.0,Yes,6.0,5.0,4.0,1.0,High
43.0,Rarely,Other,2.0,Medium,1706.0,High,Male,73.0,High,Low,Married,7847.0,1.0,Yes,10.0,10.0,9.0,8.0,High
24.0,Rarely,Other,9.0,Medium,1707.0,High,Male,62.0,High,Low,Married,4401.0,1.0,No,5.0,5.0,3.0,0.0,High
41.0,Rarely,Other,6.0,Medium,1708.0,High,Male,35.0,High,Medium,Single,9241.0,1.0,No,10.0,10.0,8.0,8.0,High
29.0,Rarely,Other,9.0,High,1709.0,High,Female,43.0,High,Low,Married,2974.0,1.0,No,9.0,5.0,3.0,1.0,High
36.0,Rarely,Other,2.0,High,1710.0,High,Female,51.0,High,Low,Single,4502.0,1.0,No,17.0,13.0,7.0,6.0,High
45.0,Never,Other,1.0,Low,1712.0,High,Male,74.0,Low,Medium,Married,10748.0,1.0,No,25.0,23.0,15.0,14.0,High
24.0,Rarely,Other,22.0,Low,1714.0,High,Male,58.0,Low,Low,Married,1555.0,1.0,No,1.0,1.0,0.0,0.0,High
47.0,Frequently,Other,9.0,Medium,1716.0,High,Male,82.0,Low,High,Married,12936.0,1.0,No,25.0,23.0,5.0,14.0,High
26.0,Rarely,Other,17.0,High,1718.0,High,Male,62.0,Low,Low,Married,2305.0,1.0,No,3.0,3.0,2.0,0.0,High
45.0,Rarely,Other,28.0,Low,1719.0,High,Female,48.0,Low,High,Single,16704.0,1.0,No,21.0,21.0,6.0,8.0,Low
32.0,Frequently,Other,10.0,Medium,1720.0,Low,Male,56.0,High,Low,Married,3433.0,1.0,No,10.0,5.0,2.0,1.0,High
31.0,Rarely,Other,2.0,High,1721.0,Low,Male,69.0,High,Low,Married,3477.0,1.0,No,6.0,5.0,2.0,0.0,High
41.0,Never,Other,4.0,Medium,1722.0,High,Male,60.0,Low,Low,Married,6430.0,1.0,No,10.0,3.0,2.0,1.0,Low
40.0,Rarely,Other,8.0,Low,1724.0,Low,Female,92.0,High,Low,Married,6516.0,1.0,Yes,18.0,1.0,0.0,0.0,Low
24.0,Rarely,Other,29.0,Low,1725.0,Low,Male,91.0,High,Low,Single,3907.0,1.0,No,6.0,6.0,2.0,1.0,Low
46.0,Rarely,Other,13.0,High,1727.0,High,Male,34.0,High,Low,Single,5562.0,1.0,No,19.0,10.0,7.0,0.0,Low
35.0,Rarely,Other,27.0,High,1728.0,High,Male,49.0,High,Low,Married,6883.0,1.0,No,17.0,7.0,7.0,0.0,High
30.0,Rarely,Other,16.0,Low,1729.0,Low,Male,33.0,High,Low,Married,2862.0,1.0,No,10.0,10.0,0.0,0.0,High
47.0,Never,Other,2.0,High,1731.0,High,Male,87.0,High,Low,Married,4978.0,1.0,No,4.0,1.0,0.0,0.0,Low
46.0,Rarely,Other,2.0,Medium,1732.0,High,Male,74.0,High,Medium,Single,10368.0,1.0,Yes,13.0,10.0,6.0,0.0,High
36.0,Rarely,Other,13.0,High,1733.0,Low,Male,96.0,Low,Low,Single,6134.0,1.0,Yes,16.0,2.0,2.0,2.0,Low
32.0,Rarely,Other,1.0,Low,1734.0,Low,Male,34.0,Low,Low,Single,6735.0,1.0,No,10.0,0.0,0.0,0.0,Low
23.0,Rarely,Other,4.0,Low,1735.0,High,Female,51.0,High,Low,Single,3295.0,1.0,No,3.0,3.0,2.0,1.0,Low
31.0,Frequently,Other,24.0,Low,1736.0,High,Female,30.0,,Low,Single,5238.0,1.0,No,9.0,5.0,4.0,1.0,High
39.0,Never,Other,1.0,Medium,1737.0,High,Male,77.0,High,Low,Married,6472.0,1.0,Yes,9.0,9.0,8.0,5.0,High
32.0,Rarely,Other,19.0,Medium,1739.0,High,Male,80.0,Low,Medium,Married,9610.0,1.0,No,10.0,4.0,3.0,0.0,High
40.0,Rarely,Other,7.0,High,1740.0,Low,Male,88.0,High,High,Single,19833.0,1.0,No,21.0,21.0,8.0,12.0,Low
45.0,Rarely,Other,4.0,Medium,1744.0,High,Female,56.0,Low,Medium,Married,9756.0,1.0,No,9.0,5.0,0.0,0.0,High
30.0,Frequently,Other,2.0,High,1745.0,High,Female,78.0,Low,Low,Single,4968.0,1.0,No,10.0,9.0,7.0,0.0,Low
24.0,Frequently,Other,10.0,Medium,1746.0,Low,Male,59.0,High,Low,Married,2145.0,1.0,No,3.0,2.0,2.0,2.0,High
30.0,Frequently,Other,8.0,Medium,1747.0,High,Female,66.0,Low,Low,Single,2180.0,1.0,No,6.0,4.0,2.0,1.0,High
31.0,Rarely,Other,5.0,Medium,1749.0,Low,Male,51.0,High,Low,Married,8346.0,1.0,No,6.0,5.0,2.0,0.0,High
27.0,Rarely,Other,,Medium,1751.0,High,Female,67.0,High,Low,Single,3445.0,1.0,No,6.0,6.0,2.0,1.0,High
29.0,Rarely,Other,9.0,Medium,1752.0,Low,Female,52.0,Low,Low,Single,2760.0,1.0,No,2.0,2.0,2.0,2.0,Low
29.0,Frequently,Other,1.0,Medium,1753.0,High,Male,70.0,High,Low,Single,6294.0,1.0,Yes,10.0,3.0,2.0,0.0,High
30.0,Rarely,Other,15.0,Low,1754.0,High,Male,94.0,Low,Medium,Single,7140.0,1.0,No,12.0,7.0,7.0,1.0,Low
34.0,Rarely,Other,2.0,High,1755.0,High,Male,97.0,High,Low,Married,2932.0,1.0,Yes,6.0,5.0,0.0,1.0,High
33.0,Never,Other,2.0,Medium,1756.0,High,Female,62.0,High,Low,Single,5147.0,1.0,No,13.0,11.0,7.0,1.0,Low
49.0,Rarely,,11.0,High,1757.0,High,Female,80.0,High,Low,Single,4507.0,1.0,No,8.0,5.0,1.0,0.0,High
33.0,Rarely,Other,16.0,Medium,1758.0,Low,Female,74.0,High,Medium,Single,8564.0,1.0,Yes,11.0,0.0,0.0,0.0,Low
38.0,Frequently,Other,2.0,Low,1760.0,High,Female,75.0,Low,Low,Married,2468.0,1.0,No,9.0,6.0,1.0,0.0,Low
31.0,Rarely,Other,16.0,High,1761.0,Low,Male,70.0,High,Medium,Married,8161.0,1.0,No,10.0,1.0,0.0,0.0,High
29.0,Rarely,Other,4.0,Medium,1762.0,High,Female,91.0,Low,Low,Single,2109.0,1.0,No,1.0,1.0,0.0,0.0,Low
30.0,Rarely,Other,16.0,Medium,1763.0,High,Male,58.0,High,Low,Married,5294.0,1.0,No,10.0,7.0,0.0,1.0,High
32.0,Never,Other,5.0,High,1764.0,Low,Male,65.0,High,Low,Single,2718.0,1.0,No,12.0,7.0,7.0,0.0,Low
38.0,Rarely,Other,18.0,Medium,1766.0,Low,Male,60.0,Low,Low,Married,5811.0,1.0,Yes,15.0,1.0,0.0,1.0,High
43.0,Frequently,Other,17.0,Medium,1767.0,High,Male,38.0,Low,Low,Married,2437.0,1.0,Yes,6.0,1.0,0.0,0.0,High
42.0,Rarely,Other,12.0,Medium,1768.0,Low,Male,57.0,High,Low,Single,2766.0,1.0,No,7.0,5.0,3.0,0.0,Low
55.0,Rarely,Other,2.0,Medium,1770.0,High,Male,60.0,Low,High,Married,19038.0,1.0,No,34.0,1.0,0.0,0.0,Low
33.0,Never,Other,4.0,Medium,1771.0,High,Male,90.0,High,Low,Single,3055.0,1.0,No,11.0,9.0,8.0,1.0,Low
41.0,Rarely,Other,9.0,High,1772.0,High,Male,94.0,High,Low,Single,2289.0,1.0,No,5.0,5.0,3.0,0.0,Low
34.0,Never,Other,10.0,Medium,1774.0,High,Male,87.0,High,Low,Single,4001.0,1.0,Yes,15.0,15.0,14.0,0.0,High
53.0,Never,Other,1.0,High,1775.0,Low,Female,60.0,Low,High,Married,12965.0,1.0,Yes,27.0,3.0,2.0,0.0,High
43.0,Rarely,Other,2.0,Medium,1778.0,Low,Male,97.0,High,Low,Single,3539.0,1.0,No,10.0,9.0,7.0,1.0,High
34.0,Rarely,Other,3.0,Low,1779.0,High,Female,32.0,Low,Low,Single,6029.0,1.0,No,6.0,2.0,2.0,2.0,High
21.0,Rarely,Other,7.0,Low,1780.0,Low,Male,31.0,High,Low,Single,2679.0,1.0,No,1.0,1.0,0.0,1.0,Low
38.0,Rarely,Other,6.0,Low,1782.0,High,Female,40.0,Low,Low,Married,3702.0,1.0,No,5.0,5.0,4.0,0.0,High
22.0,Rarely,Other,8.0,Low,1783.0,High,Female,79.0,High,Low,Married,2398.0,1.0,Yes,1.0,1.0,0.0,0.0,Low
31.0,Rarely,Other,29.0,High,1784.0,Low,Female,91.0,Low,Low,Married,5468.0,1.0,No,13.0,12.0,7.0,5.0,High
51.0,Rarely,Other,3.0,Medium,1786.0,Low,Female,53.0,High,Medium,Married,13116.0,1.0,No,15.0,2.0,2.0,2.0,High
37.0,Rarely,Other,9.0,Low,1787.0,Low,Male,46.0,Low,Low,Married,4189.0,1.0,No,5.0,5.0,2.0,0.0,Low
46.0,Rarely,Other,2.0,High,1789.0,High,Male,46.0,High,High,Single,19328.0,1.0,Yes,24.0,2.0,1.0,2.0,High
36.0,Rarely,Other,10.0,Medium,1790.0,High,Male,90.0,High,Medium,Married,8321.0,1.0,Yes,15.0,12.0,8.0,5.0,Low
44.0,Frequently,Other,1.0,Low,1792.0,High,Male,99.0,High,Low,Single,2342.0,1.0,Yes,6.0,5.0,3.0,2.0,Low
37.0,Rarely,Other,8.0,Low,1794.0,High,Male,89.0,High,Low,Single,4071.0,1.0,No,19.0,10.0,0.0,4.0,Low
35.0,Rarely,Other,27.0,Medium,1797.0,High,Male,84.0,High,Low,Single,5813.0,1.0,Yes,10.0,10.0,7.0,7.0,High
33.0,Rarely,Other,8.0,High,1798.0,High,Male,90.0,High,Low,Married,3143.0,1.0,No,14.0,,8.0,7.0,Low
28.0,Rarely,Other,1.0,Medium,1799.0,High,Male,82.0,High,Low,Married,2044.0,1.0,No,5.0,5.0,3.0,0.0,
39.0,Rarely,Other,10.0,Low,1800.0,High,Male,65.0,High,Medium,Single,13464.0,1.0,No,9.0,,3.0,2.0,High
46.0,Never,Other,26.0,Low,1801.0,Low,Male,98.0,Low,Low,Single,7991.0,1.0,No,6.0,2.0,2.0,2.0,Low
40.0,Rarely,Other,2.0,Low,1802.0,High,Female,99.0,High,Low,Married,3377.0,1.0,No,7.0,4.0,3.0,0.0,Low
42.0,Rarely,Other,13.0,Medium,1803.0,Low,Male,95.0,High,Low,Married,5538.0,1.0,No,10.0,0.0,0.0,0.0,Low
35.0,Never,Other,2.0,Low,1804.0,Low,Male,90.0,High,Low,Single,5762.0,1.0,No,15.0,7.0,7.0,1.0,High
38.0,Never,Other,2.0,Medium,1805.0,Low,Male,100.0,High,Low,Single,2592.0,1.0,No,13.0,11.0,10.0,3.0,Low
34.0,Frequently,Other,9.0,,1807.0,High,Male,93.0,High,Low,Married,5346.0,1.0,No,11.0,,1.0,0.0,Low
37.0,,Other,10.0,High,1809.0,High,Male,58.0,High,Low,Single,4213.0,1.0,No,10.0,10.0,3.0,0.0,Low
39.0,Frequently,Other,20.0,Medium,1812.0,High,Male,83.0,High,Low,Single,4127.0,1.0,No,7.0,2.0,1.0,2.0,High
43.0,Never,Other,9.0,Medium,1813.0,Low,Male,52.0,High,Low,Single,2438.0,1.0,No,7.0,3.0,,1.0,High
41.0,Rarely,Other,5.0,Medium,,Low,Male,85.0,High,Low,Single,6870.0,1.0,No,11.0,3.0,2.0,1.0,Low
41.0,Rarely,Other,4.0,Low,1815.0,High,Female,81.0,High,Medium,Single,10447.0,1.0,Yes,23.0,22.0,14.0,13.0,High
30.0,Rarely,Other,10.0,Medium,1816.0,Low,Female,64.0,High,Medium,Single,9667.0,1.0,No,9.0,7.0,7.0,0.0,High
26.0,Rarely,Other,20.0,Low,1818.0,High,Female,69.0,High,Low,Married,2148.0,1.0,Yes,6.0,5.0,1.0,1.0,Low
46.0,Rarely,Other,21.0,Low,1821.0,High,Female,66.0,High,Low,Married,8926.0,1.0,No,13.0,9.0,7.0,3.0,Low
40.0,,Other,1.0,Medium,1822.0,High,Female,52.0,High,Low,Single,6513.0,1.0,No,12.0,5.0,3.0,0.0,High
34.0,Rarely,Other,8.0,Low,1823.0,Low,Male,92.0,High,Low,Married,6799.0,1.0,No,10.0,10.0,8.0,4.0,High
58.0,Never,Other,2.0,Medium,1824.0,Low,Male,52.0,High,High,Single,16291.0,1.0,No,37.0,16.0,9.0,14.0,Low
35.0,Rarely,Other,23.0,High,1826.0,Low,Male,91.0,Low,Low,Married,2705.0,1.0,No,6.0,5.0,4.0,0.0,High
47.0,Rarely,Other,4.0,Medium,1827.0,High,Female,92.0,Low,Medium,Single,10333.0,1.0,Yes,28.0,22.0,11.0,14.0,Low
40.0,Rarely,Other,12.0,Medium,1829.0,Low,Female,47.0,High,Low,Single,4448.0,1.0,No,15.0,7.0,4.0,7.0,Low
54.0,Rarely,Other,7.0,High,1830.0,High,Female,68.0,High,Low,,6854.0,1.0,No,14.0,7.0,1.0,1.0,High
31.0,Frequently,Other,7.0,High,1833.0,Low,,68.0,High,Medium,Married,9637.0,1.0,No,9.0,3.0,2.0,2.0,Low
28.0,Rarely,Other,1.0,Medium,1834.0,High,Female,67.0,High,Low,Married,3591.0,1.0,No,3.0,3.0,2.0,1.0,Low
38.0,Rarely,Other,2.0,High,1835.0,Low,Female,77.0,Low,Low,Married,5405.0,1.0,Yes,20.0,4.0,2.0,0.0,High
26.0,Rarely,Other,10.0,Medium,1836.0,High,Male,46.0,High,Low,Single,4684.0,1.0,No,5.0,5.0,3.0,1.0,High
58.0,Frequently,Other,15.0,High,1837.0,Low,Male,87.0,High,High,Married,15787.0,1.0,Yes,23.0,2.0,2.0,2.0,High
18.0,Never,Other,14.0,Medium,1839.0,Low,Female,33.0,High,Low,Single,1514.0,0.0,No,0.0,0.0,0.0,0.0,High
31.0,Rarely,Other,18.0,High,1842.0,High,Male,89.0,High,Low,Married,2956.0,1.0,No,2.0,1.0,,0.0,Low
29.0,Rarely,Other,13.0,Medium,1844.0,Low,Male,56.0,Low,Low,Single,2335.0,1.0,Yes,4.0,2.0,2.0,2.0,Low
,Never,Other,2.0,High,1845.0,High,Female,67.0,High,Low,Married,5154.0,1.0,No,10.0,8.0,7.0,5.0,High
36.0,Rarely,Other,2.0,High,1847.0,High,Female,73.0,High,Low,Married,6962.0,1.0,Yes,15.0,1.0,0.0,0.0,Low
43.0,Frequently,Other,2.0,High,1849.0,Low,Male,92.0,High,Low,Married,5675.0,1.0,No,7.0,7.0,7.0,7.0,High
27.0,Frequently,Other,5.0,Low,1850.0,High,Female,53.0,High,Low,Single,2379.0,1.0,Yes,6.0,5.0,4.0,0.0,High
29.0,Frequently,Other,20.0,Low,1852.0,High,Male,40.0,High,Low,Married,3812.0,1.0,,11.0,11.0,8.0,3.0,High
32.0,Frequently,Other,10.0,High,1853.0,High,Male,79.0,High,Low,Single,4648.0,1.0,No,4.0,0.0,0.0,0.0,High
42.0,Never,Other,10.0,,1854.0,High,Male,38.0,High,Low,Married,2936.0,1.0,No,10.0,6.0,3.0,3.0,High
47.0,Rarely,Other,9.0,High,1856.0,Low,Female,64.0,High,Low,Single,2105.0,1.0,No,7.0,2.0,2.0,2.0,High
46.0,Rarely,Other,2.0,Low,1857.0,High,Male,82.0,High,Medium,Single,8578.0,1.0,No,12.0,9.0,8.0,4.0,High
28.0,Never,Other,1.0,Low,1858.0,High,,43.0,High,Low,Single,2706.0,1.0,No,3.0,3.0,2.0,2.0,High
29.0,Rarely,Other,29.0,Low,1859.0,High,Male,93.0,Low,Low,Single,6384.0,1.0,No,11.0,7.0,0.0,1.0,High
42.0,Rarely,Other,8.0,Medium,1860.0,High,Male,81.0,High,Low,Single,3968.0,1.0,No,8.0,0.0,0.0,0.0,High
32.0,Rarely,Other,2.0,High,1862.0,High,Male,82.0,Low,Low,Single,9907.0,1.0,Yes,7.0,2.0,2.0,2.0,Low
46.0,Rarely,Other,3.0,Medium,1863.0,Low,Female,45.0,High,High,Single,13225.0,1.0,,25.0,19.0,17.0,2.0,Low
27.0,Rarely,Other,23.0,Low,1864.0,Low,Female,36.0,Low,Low,Married,3540.0,1.0,No,9.0,9.0,8.0,5.0,High
29.0,Rarely,,6.0,Low,1865.0,High,Male,87.0,Low,Low,Married,2804.0,1.0,No,1.0,1.0,0.0,0.0,Low
43.0,Rarely,Other,6.0,Medium,1866.0,Low,Female,81.0,Low,High,Married,19392.0,1.0,No,21.0,16.0,12.0,6.0,High
48.0,Rarely,Other,10.0,Medium,1867.0,High,Male,91.0,Low,High,Married,19665.0,1.0,No,29.0,22.0,10.0,12.0,Low
29.0,Frequently,Other,24.0,Low,1868.0,High,Male,73.0,Low,Low,Single,2439.0,1.0,Yes,1.0,1.0,0.0,1.0,High
46.0,Rarely,Other,10.0,Medium,1869.0,High,Female,64.0,High,Medium,Married,7314.0,1.0,No,14.0,8.0,7.0,0.0,Low
27.0,Frequently,Other,15.0,Medium,1870.0,High,Female,77.0,Low,Low,Married,4774.0,1.0,No,8.0,7.0,6.0,7.0,Low
39.0,Rarely,Other,19.0,High,1871.0,High,Male,41.0,High,Low,Single,3902.0,1.0,No,7.0,2.0,2.0,2.0,High
55.0,Rarely,Other,2.0,High,1873.0,Low,Male,98.0,Low,Low,Married,2662.0,1.0,No,19.0,5.0,2.0,0.0,High
28.0,Rarely,Other,3.0,Medium,1875.0,Low,Female,78.0,High,Low,Married,2856.0,1.0,No,1.0,1.0,0.0,0.0,Low
30.0,Rarely,Other,9.0,Medium,1876.0,Low,Male,89.0,High,Low,Single,1081.0,1.0,No,1.0,1.0,0.0,0.0,High
22.0,Rarely,Other,7.0,Low,1878.0,High,Male,75.0,High,Low,Single,2472.0,1.0,Yes,1.0,1.0,0.0,0.0,Low
36.0,Rarely,Other,10.0,High,1880.0,Low,Female,63.0,Low,Low,Married,5673.0,1.0,Yes,10.0,10.0,9.0,1.0,High
31.0,Rarely,Other,20.0,Medium,1881.0,Low,Male,89.0,High,,Single,4197.0,1.0,No,10.0,10.0,8.0,0.0,High
34.0,Rarely,Other,4.0,Medium,1882.0,High,Male,64.0,High,Medium,Married,9713.0,1.0,Yes,9.0,5.0,3.0,1.0,High
29.0,Rarely,Other,7.0,Medium,1883.0,High,Male,59.0,High,Low,Single,2062.0,1.0,No,11.0,3.0,2.0,1.0,Low
37.0,Rarely,Other,7.0,High,1885.0,High,Male,78.0,High,Low,Married,4284.0,1.0,Yes,16.0,5.0,3.0,0.0,Low
35.0,Rarely,Other,16.0,Low,1886.0,High,Female,44.0,Low,Low,Married,4788.0,1.0,Yes,4.0,3.0,2.0,0.0,Low
45.0,Rarely,Other,25.0,Low,1888.0,Low,Female,93.0,Low,Low,Married,5906.0,1.0,No,10.0,9.0,8.0,3.0,High
36.0,Frequently,Other,2.0,Low,1890.0,Low,Male,94.0,Low,Low,Single,3886.0,1.0,No,10.0,10.0,1.0,0.0,High
,Rarely,Other,1.0,High,1892.0,Low,Male,98.0,High,High,Single,16823.0,1.0,No,22.0,19.0,7.0,11.0,Low
26.0,Rarely,Other,1.0,Low,1893.0,Low,Female,90.0,Low,Low,Married,2933.0,1.0,Yes,1.0,1.0,0.0,1.0,High
27.0,Rarely,Other,2.0,Low,1898.0,Low,Female,89.0,High,Low,Single,6500.0,1.0,No,9.0,8.0,7.0,0.0,High
48.0,Frequently,Other,22.0,Medium,1900.0,High,Female,58.0,High,High,Single,17174.0,1.0,No,24.0,22.0,17.0,4.0,High
44.0,Rarely,Other,1.0,High,1903.0,Low,Male,78.0,High,Low,Married,5033.0,1.0,No,10.0,2.0,0.0,2.0,Low
34.0,Never,Other,16.0,High,1905.0,High,Male,85.0,Low,Low,Married,2307.0,1.0,Yes,5.0,5.0,2.0,3.0,Low
56.0,Rarely,Other,24.0,Low,1907.0,Low,Male,97.0,High,Low,Single,2587.0,1.0,No,5.0,4.0,2.0,1.0,High
36.0,Rarely,Other,17.0,Low,1908.0,High,Male,33.0,Low,Low,Married,5507.0,1.0,No,12.0,4.0,2.0,1.0,
41.0,Rarely,Other,8.0,Medium,1909.0,High,Female,54.0,High,Low,Married,4393.0,1.0,No,14.0,5.0,4.0,1.0,Low
42.0,Rarely,Other,6.0,Medium,1911.0,High,Male,83.0,High,Medium,Married,13348.0,1.0,No,18.0,13.0,7.0,5.0,Low
31.0,Rarely,Other,10.0,Low,1912.0,High,Female,86.0,High,Low,Single,6583.0,1.0,Yes,8.0,5.0,2.0,1.0,High
34.0,Rarely,Other,3.0,Low,1915.0,High,Female,75.0,Low,Low,Married,8103.0,1.0,Yes,9.0,4.0,2.0,0.0,High
31.0,Rarely,Other,4.0,Medium,1916.0,Low,Female,62.0,High,Low,Single,3978.0,1.0,No,4.0,2.0,2.0,2.0,High
26.0,Frequently,Other,,Medium,1918.0,High,,61.0,High,Low,Married,2544.0,1.0,No,8.0,7.0,7.0,7.0,High
45.0,Frequently,Other,1.0,High,1922.0,Low,Male,44.0,High,Low,Single,5399.0,1.0,No,12.0,4.0,2.0,0.0,High
33.0,Rarely,Other,10.0,High,1924.0,Low,Male,43.0,High,Low,Single,5487.0,1.0,No,10.0,10.0,4.0,0.0,High
28.0,Frequently,Other,1.0,Low,1927.0,High,Male,42.0,Low,Low,Married,6834.0,1.0,Yes,7.0,7.0,7.0,0.0,High
29.0,Frequently,Other,24.0,Medium,1928.0,High,Male,45.0,High,Low,Single,1091.0,1.0,No,1.0,1.0,0.0,0.0,Low
39.0,Never,Other,21.0,High,1929.0,Low,Female,32.0,Low,Low,Married,5736.0,1.0,No,10.0,3.0,2.0,1.0,High
27.0,Rarely,Other,2.0,High,1931.0,Low,Male,41.0,High,Low,Married,2226.0,1.0,No,6.0,5.0,3.0,1.0,Low
34.0,Frequently,Other,22.0,High,1932.0,High,Male,86.0,Low,Low,Married,5747.0,1.0,Yes,16.0,15.0,10.0,6.0,High
28.0,Rarely,,13.0,Low,1933.0,High,Female,84.0,High,Low,Single,9854.0,1.0,Yes,6.0,2.0,0.0,2.0,High
