Song,Duration,ExplicitContent,Year,Popularity,Danceability,Intensity,Loudness,SpokenWords,Acousticness,Instrumentalness,Liveness,Tempo,Genre
Dance Again (Jennifer Lopez),237266.0,False,2012.0,Low,0.797,0.867,-5.242000000000001,No,0.0158,2.79e-06,0.0868,127.97399999999999,Pop
Oblivion (Grimes),251266.0,False,2012.0,Low,0.6970000000000001,0.529,-8.838,No,0.115,0.9009999999999999,0.0895,155.974,Pop
Rumour Has It (Adele),223266.0,False,2011.0,Low,0.612,0.748,-5.013999999999999,No,0.617,0.0,0.16699999999999998,120.052,Pop
Paradise (Coldplay),278719.0,False,2011.0,High,0.449,0.585,-6.761,No,0.0509,8.75e-05,0.0833,139.631,Pop
Turn Up the Music (Chris Brown),227973.0,False,2012.0,High,0.594,0.841,-5.792000000000001,No,0.00023799999999999998,2.22e-06,0.156,129.925,Pop
Lost (Frank Ocean),234093.0,True,2012.0,High,0.9129999999999999,0.603,-4.8919999999999995,Yes,0.0272,0.000503,0.16699999999999998,123.061,Pop
Let's Go (feat. Ne-Yo) (Calvin Harris),232800.0,False,2012.0,High,,0.882,-2.932,No,0.00777,0.00771,0.294,128.016,Pop
Hall of Fame (feat. will.i.am) (The Script),202533.0,False,2012.0,High,0.42100000000000004,0.873,-4.343,No,0.0654,0.0,0.12300000000000001,84.786,Pop
Don't You Worry Child - Radio Edit (Swedish House Mafia),212862.0,False,2012.0,High,0.612,0.84,-3.145,No,0.11199999999999999,0.0,0.11599999999999999,129.042,Pop
How to Be a Heartbreaker (MARINA),221493.0,False,2012.0,Low,0.69,0.897,-4.696000000000001,No,0.0142,0.0,0.10800000000000001,140.05,Pop
Boyfriend (Justin Bieber),171333.0,False,2012.0,High,0.7170000000000001,0.55,-6.019,No,0.0358,0.00198,0.126,96.979,Pop
Titanium (feat. Sia) (David Guetta),245040.0,False,2012.0,High,0.604,0.787,-3.674,No,0.0679,0.15,0.127,126.06200000000001,Pop
Domino (Jessie J),231840.0,False,2011.0,High,0.758,0.557,-4.5680000000000005,No,0.0117,0.0,0.0418,126.986,Pop
I Knew You Were Trouble. (Taylor Swift),219720.0,False,2012.0,Low,0.622,0.469,-6.797999999999999,No,0.00454,2.25e-06,0.0335,77.01899999999999,Pop
Hands on the Wheel (feat. Asap Rocky) (ScHoolboy Q),197131.0,True,2012.0,High,0.6459999999999999,0.784,-7.471,Yes,0.0166,0.0,0.0721,127.839,Pop
Try (P!nk),247906.0,False,2012.0,High,0.674,0.628,-7.079,No,0.00144,0.0,0.0944,103.99799999999999,Pop
Candy (Robbie Williams),201053.0,False,2012.0,High,0.715,0.7909999999999999,-6.63,No,0.0368,0.0,0.0694,116.04299999999999,Pop
"Young, Wild & Free (feat. Bruno Mars) (Snoop Dogg)",207333.0,True,2011.0,High,0.715,0.655,-6.425,Yes,0.0525,,0.115,95.07799999999999,Pop
As Long As You Love Me (Justin Bieber),229466.0,False,2012.0,High,0.5710000000000001,0.873,-3.3819999999999997,No,0.0811,0.0,0.361,139.691,Pop
R.I.P. (feat. Tinie Tempah) (Rita Ora),228026.0,False,2012.0,Low,0.603,0.831,-3.443,No,0.027000000000000003,,0.652,72.02199999999999,Pop
Too Close (Alex Clare),256613.0,False,2011.0,High,0.588,0.6940000000000001,-4.2780000000000005,No,0.00948,0.0,0.113,126.027,Rock
Faded (Tyga),206666.0,True,2012.0,Low,,0.667,-8.437999999999999,Yes,0.0103,0.0,0.35,95.073,Pop
Years - ラジオ・エディット (Alesso),195480.0,False,2012.0,Low,0.37,0.823,-6.245,No,0.00234,1.91e-06,0.174,128.00799999999998,Pop
Battle Scars (feat. Lupe Fiasco) (Guy Sebastian),250080.0,False,2012.0,Low,0.61,0.863,-2.6319999999999997,Yes,0.18600000000000003,0.0,0.09699999999999999,83.993,Pop
The One That Got Away (Katy Perry),227333.0,False,2012.0,High,0.687,0.792,-4.023,No,0.000802,0.0,0.2,133.96200000000002,Pop
Silhouettes - Original Radio Edit (Avicii),211880.0,False,2012.0,Low,0.605,0.8,-6.235,No,0.155,0.0562,0.121,128.07399999999998,Pop
Somebody That I Used To Know (Gotye),244884.0,False,2011.0,Low,0.863,0.527,-6.896,No,0.607,0.000168,0.107,129.054,Rock
Wild Ones (feat. Sia) (Flo Rida),232946.0,False,2012.0,High,0.608,0.86,-5.324,No,0.0991,0.0,0.262,127.075,Pop
What Makes You Beautiful (One Direction),199986.0,False,2012.0,High,0.726,0.787,-2.494,No,0.009000000000000001,0.0,0.0596,124.99,Pop
Born To Die (Lana Del Rey),286253.0,False,2012.0,Low,0.18,0.636,-6.591,No,0.209,0.000133,0.217,75.223,Pop
C'Mon (Kesha),214333.0,False,2012.0,Low,0.5579999999999999,0.7809999999999999,-5.4479999999999995,No,0.00657,0.00144,0.102,126.025,Pop
Good Time (Owl City),205933.0,False,2012.0,High,0.56,0.872,-4.269,Yes,0.0239,6.98e-06,0.371,126.05,Pop
We'll Be Coming Back (feat. Example) (Calvin Harris),234360.0,False,2012.0,High,0.596,0.9520000000000001,-4.364,No,0.00131,0.0,0.598,127.945,Pop
"Read All About It, Pt. III (Emeli Sandé)",283706.0,False,2012.0,High,0.63,0.44,-7.186,No,0.8220000000000001,3.87e-06,0.0926,98.08200000000001,Pop
Lights - Single Version (Ellie Goulding),210853.0,False,2010.0,High,0.682,0.795,-6.17,No,0.0297,0.0391,0.131,120.008,Pop
Drive By (Train),195973.0,False,2012.0,High,0.765,0.8370000000000001,-3.113,No,0.00107,1.06e-05,0.0801,122.02799999999999,Pop
Latch (Disclosure),255631.0,False,2013.0,High,0.503,0.727,-5.456,Yes,0.0159,9.449999999999999e-05,0.0895,121.985,Pop
Princess of China (Coldplay),239215.0,False,2011.0,High,0.42,0.69,-6.221,No,0.00385,0.015,0.287,85.014,Pop
Live While We're Young (One Direction),200186.0,False,2012.0,Low,0.6579999999999999,0.8370000000000001,-2.063,No,0.0629,0.0,0.0969,126.015,Pop
Ass Back Home (feat. Neon Hitch) (Gym Class Heroes),222213.0,True,2011.0,High,0.716,0.838,-4.289,No,0.134,0.0,0.14800000000000002,130.034,Pop
Blown Away (Carrie Underwood),240133.0,False,2012.0,High,0.531,0.843,-2.569,No,0.0909,0.0,0.0283,136.991,Pop
Breezeblocks (alt-J),227080.0,False,2012.0,High,0.616,0.6559999999999999,-7.297999999999999,No,0.096,0.0008789999999999999,0.205,150.071,Rock
Don't Wake Me Up (Chris Brown),222306.0,False,2012.0,High,0.602,0.691,-5.197,No,0.0548,0.0,0.14400000000000002,127.96700000000001,Pop
Stronger (What Doesn't Kill You) (Kelly Clarkson),221946.0,False,2011.0,High,0.562,0.9390000000000001,-4.282,No,0.046,0.0,0.11199999999999999,116.044,Pop
The Motto (Drake),181573.0,True,2011.0,High,0.7659999999999999,0.442,-8.558,Yes,0.00010700000000000001,6.12e-05,0.111,201.8,Pop
Wide Awake (Katy Perry),220946.0,False,2012.0,High,0.514,0.6829999999999999,-5.099,No,0.0749,2.64e-06,0.392,159.814,Pop
How We Do (Party) (Rita Ora),247026.0,True,2012.0,Low,0.738,0.922,-3.94,No,0.0034,0.0,0.0986,116.024,Pop
Feel the Love (feat. John Newman) (Rudimental),245186.0,False,2013.0,High,0.389,0.706,-6.849,No,0.0026,0.000182,0.6859999999999999,179.91099999999997,Pop
Ride (Lana Del Rey),289080.0,True,2012.0,High,0.373,0.6859999999999999,-5.52,No,0.128,1.96e-06,0.38299999999999995,93.76299999999999,Pop
Let Me Love You (Until You Learn To Love Yourself) (Ne-Yo),251626.0,False,2012.0,High,0.6579999999999999,0.677,-6.627999999999999,No,0.248,0.0,0.368,124.91,Pop
Give Your Heart a Break (Demi Lovato),205346.0,False,2011.0,High,0.6509999999999999,0.695,-3.218,No,0.23,0.0,0.14400000000000002,123.008,Pop
Take Care (Drake),277386.0,True,2011.0,High,0.629,0.515,-10.357999999999999,Yes,0.0267,1.22e-05,0.0888,121.845,Pop
Wings (Little Mix),219733.0,False,2012.0,Low,0.738,0.875,-3.141,Yes,0.0006730000000000001,0.000556,0.285,114.962,Pop
It Will Rain (Bruno Mars),257720.0,False,2011.0,High,0.5760000000000001,0.835,-6.8260000000000005,No,0.337,0.0,0.08199999999999999,150.017,Pop
Want U Back (Cher Lloyd),214013.0,False,2011.0,High,0.696,0.893,-2.963,No,0.0662,0.0,0.473,97.954,Pop
Royals (Lorde),190185.0,False,2013.0,High,0.674,0.428,-9.504,Yes,0.121,0.0,0.132,84.87799999999999,Pop
Blurred Lines (Robin Thicke),263053.0,False,2013.0,Low,0.861,0.504,-7.707000000000001,No,0.00412,1.7800000000000002e-05,0.0783,120.0,Pop
Radioactive (Imagine Dragons),186813.0,False,2012.0,High,0.44799999999999995,0.784,-3.6860000000000004,No,0.106,0.00010800000000000001,0.6679999999999999,136.245,Rock
Wake Me Up (Avicii),247426.0,False,2013.0,Low,0.532,0.7829999999999999,-5.697,No,0.0038,0.0012,0.161,124.08,Pop
Locked out of Heaven (Bruno Mars),233478.0,False,2012.0,High,0.726,0.698,-4.165,No,0.049,0.0,0.309,143.994,Pop
Thrift Shop (feat. Wanz) (Macklemore & Ryan Lewis),235613.0,True,2012.0,Low,0.7809999999999999,0.526,-6.985,Yes,0.0619,0.0,0.0457,94.992,Pop
Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit (Daft Punk),248413.0,False,2013.0,High,0.794,0.8109999999999999,-8.966000000000001,No,0.0426,1.07e-06,0.10099999999999999,116.04700000000001,Rock
Scream & Shout (will.i.am),283400.0,True,2013.0,High,0.772,0.685,-6.849,No,0.019,8.96e-05,0.131,130.033,Pop
Papaoutai (Stromae),232146.0,False,2013.0,Low,0.733,0.818,-7.222,No,0.0241,0.0,0.0636,116.01899999999999,Pop
Get Up (Rattle) - Vocal Edit (Bingo Players),166933.0,False,2013.0,Low,0.8009999999999999,0.985,-2.69,No,0.0205,6.86e-06,0.29600000000000004,127.99,Pop
La La La (Naughty Boy),220779.0,False,2013.0,Low,0.754,0.677,-4.399,No,0.11199999999999999,0.0,0.111,124.988,Rock
Another Love (Tom Odell),244360.0,True,2013.0,High,0.445,0.537,-8.532,No,0.695,1.65e-05,0.0944,122.76899999999999,Pop
We Own It (Fast & Furious) (2 Chainz),227906.0,False,2013.0,High,0.563,0.902,-4.586,Yes,0.0545,0.0,0.0524,171.99900000000002,Pop
Play Hard (feat. Ne-Yo & Akon) (David Guetta),201000.0,False,2012.0,High,0.691,0.9209999999999999,-1.702,No,0.17300000000000001,0.0,0.331,130.072,Pop
Feel This Moment (feat. Christina Aguilera) (Pitbull),229506.0,False,2012.0,High,0.6729999999999999,0.758,-3.6319999999999997,Yes,0.039,0.0,0.341,135.95600000000002,Pop
#thatPOWER (will.i.am),279506.0,False,2013.0,High,0.797,0.608,-6.096,No,0.00112,7.659999999999999e-05,0.0748,127.999,Pop
Love Me (Lil Wayne),255053.0,True,2013.0,High,0.669,0.634,-6.476,No,0.0125,0.0,0.0946,124.906,Pop
Can't Hold Us (feat. Ray Dalton) (Macklemore & Ryan Lewis),258342.0,False,2012.0,High,0.6409999999999999,0.922,-4.457,No,0.0291,0.0,0.0862,146.078,Pop
Animals - Radio Edit (Martin Garrix),176117.0,False,2013.0,Low,0.593,0.914,-5.351,No,0.00137,0.445,0.0714,128.015,Pop
Talk Dirty (feat. 2 Chainz) (Jason Derulo),177685.0,True,2013.0,Low,0.76,0.652,-7.321000000000001,Yes,0.0348,0.0,0.307,100.315,Pop
Love Me Again (John Newman),239894.0,False,2013.0,High,0.495,0.894,-4.814,No,0.004529999999999999,0.000596,0.10300000000000001,126.03,Rock
Work B**ch (Britney Spears),247853.0,True,2013.0,Low,0.63,0.816,-6.535,Yes,0.124,0.0011099999999999999,0.0616,128.012,Pop
Sweater Weather (The Neighbourhood),240400.0,False,2013.0,High,0.612,0.807,-2.81,No,0.0495,0.0177,0.10099999999999999,124.053,Pop
Reload - Radio Edit (Sebastian Ingrosso),221272.0,False,2013.0,High,0.485,0.7240000000000001,-4.633,No,0.0736,0.0,0.0631,128.045,Pop
Safe And Sound (Capital Cities),192693.0,False,2013.0,Low,0.652,0.7829999999999999,-4.829,No,0.00018899999999999999,0.0173,0.0889,117.95200000000001,Pop
Heart Attack (Demi Lovato),210840.0,False,2013.0,High,0.504,0.785,-4.802,Yes,0.0738,0.0,0.239,173.968,Pop
Why'd You Only Call Me When You're High? (Arctic Monkeys),161123.0,False,2013.0,High,0.691,0.631,-6.478,No,0.0483,1.13e-05,0.10400000000000001,92.00399999999999,Rock
Beauty And A Beat (Justin Bieber),227986.0,False,2012.0,High,0.602,0.843,-4.831,No,0.000688,5.27e-05,0.0682,128.003,Pop
The Monster (Eminem),250188.0,True,2013.0,High,0.7809999999999999,0.853,-3.68,No,0.0525,0.0,,110.04899999999999,Rock
Don't Stop the Party (feat. TJR) (Pitbull),206120.0,False,2012.0,High,0.722,0.958,-3.617,No,0.007259999999999999,0.0,,127.008,Pop
Come & Get It (Selena Gomez),231986.0,False,2013.0,High,0.546,0.787,-4.1,No,0.0101,0.00021,0.0809,79.979,Pop
True Love (feat. Lily Allen) (P!nk),230733.0,True,2012.0,High,0.457,0.823,-4.76,,0.00144,0.0,0.10800000000000001,192.205,Pop
White Noise (Disclosure),277687.0,False,2013.0,Low,0.665,0.8440000000000001,-6.164,No,0.00963,0.000215,0.311,119.978,Pop
I Cry (Flo Rida),223800.0,False,2012.0,High,0.693,0.8220000000000001,-5.441,No,0.0061600000000000005,1.79e-06,0.315,126.035,Pop
Black Skinhead (Kanye West),188013.0,True,2013.0,Low,0.578,0.825,-6.107,Yes,0.000986,0.0,0.17600000000000002,130.089,Rock
Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix (Lana Del Rey),214912.0,False,2013.0,High,0.5720000000000001,0.81,-5.791,No,0.0157,6.53e-06,0.13,126.052,Pop
Berzerk (Eminem),238746.0,True,2013.0,High,0.7390000000000001,0.872,-4.059,Yes,0.0217,0.0,0.26,95.084,Rock
I Love It (feat. Charli XCX) (Icona Pop),157152.0,True,2013.0,High,0.711,0.9059999999999999,-2.6710000000000003,No,0.00952,1.64e-05,0.153,125.916,Pop
My Songs Know What You Did In The Dark (Light Em Up) (Fall Out Boy),186826.0,False,2013.0,High,0.5579999999999999,0.924,-4.341,No,0.0271,3.32e-06,0.537,151.99,Rock
Team (Lorde),193058.0,False,2013.0,Low,0.691,0.5820000000000001,-7.444,No,0.162,0.0,0.247,100.05,Pop
I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit (Avicii),208316.0,False,2012.0,High,0.509,0.79,-3.782,No,0.332,6.670000000000001e-05,0.316,127.946,Pop
Demons (Imagine Dragons),177506.0,False,2012.0,High,0.505,0.71,-3.015,No,0.19,0.00025,0.26899999999999996,89.93799999999999,Rock
One Way or Another (Teenage Kicks) (One Direction),157293.0,False,2013.0,High,0.489,0.867,-3.1210000000000004,No,0.025,0.0,0.586,162.131,Pop
I Knew You Were Trouble. (Taylor Swift),219720.0,False,2012.0,High,0.622,0.469,-6.797999999999999,No,0.00454,2.25e-06,0.0335,77.01899999999999,Pop
Do I Wanna Know? (Arctic Monkeys),272394.0,False,2013.0,High,0.5479999999999999,0.532,-7.596,No,0.18600000000000003,0.000263,0.217,85.03,Rock
Waiting All Night (feat. Ella Eyre) (Rudimental),292586.0,False,2013.0,High,0.544,0.728,-5.358,No,0.00264,0.009590000000000001,0.42700000000000005,174.983,Pop
Sonnentanz - Sun Don't Shine (Klangkarussell),238120.0,False,2014.0,High,0.579,0.5489999999999999,-8.262,No,0.10400000000000001,0.0202,0.0964,119.74,Pop
Drinking from the Bottle (feat. Tinie Tempah) (Calvin Harris),240346.0,False,2012.0,High,0.665,0.8859999999999999,-4.175,No,0.0469,6.24e-05,0.0525,128.062,Pop
"F**kin' Problems (feat. Drake, 2 Chainz & Kendrick Lamar) (A$AP Rocky)",233786.0,True,2013.0,High,0.853,0.693,-6.87,Yes,0.0239,0.0,0.11,95.96700000000001,Rock
Try (P!nk),247906.0,False,2012.0,High,0.674,0.628,-7.079,No,0.00144,0.0,0.0944,103.99799999999999,Pop
The Fox (What Does the Fox Say?) (Ylvis),213708.0,False,2013.0,High,0.703,0.867,-4.292,No,0.107,0.0,0.11900000000000001,128.00799999999998,Rock
Burn (Ellie Goulding),231211.0,False,2014.0,High,0.5589999999999999,0.777,-5.031000000000001,No,0.31,0.0,0.105,87.016,Pop
Harlem Shake (Baauer),196664.0,False,2013.0,Low,0.452,0.794,-5.151,No,0.0111,0.00182,0.41600000000000004,137.825,Rock
I Need Your Love (feat. Ellie Goulding) (Calvin Harris),234506.0,False,2012.0,High,0.695,0.8690000000000001,-5.066,No,0.41,0.0,0.237,124.98899999999999,Pop
This Is How We Do (Katy Perry),204285.0,False,2013.0,High,0.69,0.636,-6.028,No,0.0203,0.0,0.147,96.0,Pop
Sail (AWOLNATION),259102.0,False,2011.0,Low,0.825,0.435,-9.582,No,0.452,0.609,0.0953,119.038,Pop
Need U (100%) [feat. A*M*E] - Radio Edit (Duke Dumont),174853.0,False,2013.0,Low,0.6809999999999999,0.835,-5.705,No,0.00176,0.00183,0.354,124.04700000000001,Pop
The Other Side (Jason Derulo),226986.0,False,2013.0,Low,0.561,0.836,-3.9389999999999996,No,0.0525,0.0,0.136,127.92299999999999,Pop
Look Right Through - MK Vocal Edit (Storm Queen),150400.0,False,2014.0,Low,0.8320000000000001,0.815,-8.035,No,0.0030399999999999997,0.005529999999999999,0.263,119.995,Rock
Sweet Nothing (feat. Florence Welch) (Calvin Harris),212560.0,False,2012.0,High,0.573,0.929,-3.9419999999999997,Yes,0.19699999999999998,0.00011200000000000001,0.0567,127.934,Pop
Unconditionally (Katy Perry),228878.0,False,2013.0,Low,0.555,0.7290000000000001,-4.813,No,0.0035700000000000003,0.0,0.209,129.003,Pop
Bad (feat. Rihanna) - Remix (Wale),238826.0,True,2013.0,High,0.807,0.7020000000000001,-6.593999999999999,No,,0.0,0.111,114.038,Pop
Body Party (Ciara),234040.0,False,2013.0,High,0.5770000000000001,0.5760000000000001,-6.2989999999999995,No,0.0143,0.0,0.602,133.97299999999998,Pop
Started From the Bottom (Drake),174120.0,True,2013.0,High,0.794,0.523,-7.829,Yes,0.0331,0.0,0.156,86.307,Pop
Wings (Birdy),252106.0,False,2013.0,Low,0.474,0.7070000000000001,-4.534,No,0.0831,0.0,0.162,83.235,Pop
Of The Night (Bastille),214205.0,False,2013.0,High,0.67,0.8290000000000001,-7.2,No,0.0192,0.000225,0.08900000000000001,125.01,Pop
Dear Darlin' (Olly Murs),206373.0,False,2012.0,Low,0.512,0.828,-4.672,No,0.00627,8.73e-06,0.11900000000000001,124.021,Pop
Roar (Katy Perry),223546.0,False,2013.0,High,0.5539999999999999,0.772,-4.821000000000001,No,0.00487,6.6e-06,0.354,179.984,Pop
Sure Be Cool If You Did (Blake Shelton),215720.0,False,2013.0,Low,0.5760000000000001,0.726,-4.625,No,0.255,0.0,0.10800000000000001,136.80200000000002,Rock
Thinking About You (feat. Ayah Marar) (Calvin Harris),247933.0,False,2012.0,High,0.725,0.8740000000000001,-3.715,No,0.00262,0.000412,0.0958,127.985,Pop
Holy Grail (JAY-Z),338413.0,True,2013.0,High,0.6759999999999999,0.534,-6.901,No,0.0594,8.59e-06,0.256,145.082,Rock
Ready or Not (Bridgit Mendler),200946.0,False,2012.0,High,0.715,0.872,-3.835,No,0.00351,3.84e-05,0.107,93.04299999999999,Pop
What About Us (The Saturdays),220682.0,False,2013.0,High,0.7040000000000001,0.68,-4.751,No,0.0059,0.0,0.213,123.973,Pop
Pompeii (Bastille),214147.0,False,2013.0,High,0.679,0.715,-6.382999999999999,No,0.0755,0.0,0.271,127.435,Pop
Best Song Ever (One Direction),200106.0,False,2013.0,High,0.652,0.877,-2.986,No,0.0227,0.0,0.0789,118.491,Pop
Hey Porsche (Nelly),209466.0,True,2013.0,Low,0.726,0.795,-4.6530000000000005,No,0.136,0.0,0.698,115.995,Pop
Clarity (Zedd),271426.0,False,2012.0,Low,0.523,0.78,-3.464,No,0.0366,0.0,0.0751,128.006,Pop
Wrecking Ball (Miley Cyrus),221360.0,False,2013.0,High,0.53,0.42200000000000004,-6.2620000000000005,No,0.40700000000000003,0.0,0.107,119.964,Pop
Fine China (Chris Brown),213666.0,False,2013.0,Low,0.659,0.735,-4.758,No,0.0466,0.0,0.111,104.038,Pop
Lose Yourself to Dance (feat. Pharrell Williams) (Daft Punk),353893.0,False,2013.0,High,0.8320000000000001,0.659,-7.827999999999999,No,0.0839,0.00114,0.0753,100.163,Rock
This Is What It Feels Like (Armin van Buuren),204360.0,False,2013.0,High,0.551,0.833,-5.2170000000000005,No,0.0391,2.77e-06,0.0632,129.885,Pop
Mirrors (Justin Timberlake),484146.0,False,2013.0,High,0.574,0.512,-6.664,No,0.23399999999999999,0.0,0.0946,76.899,Pop
Treasure (Bruno Mars),178560.0,True,2012.0,High,0.8740000000000001,0.6920000000000001,-5.28,No,0.0412,7.240000000000001e-05,0.324,116.01700000000001,Pop
Little Talks (Of Monsters and Men),266600.0,False,2012.0,High,0.457,0.757,-5.1770000000000005,No,0.0206,0.0,0.146,102.961,Pop
We Can't Stop (Miley Cyrus),231240.0,False,2013.0,High,0.613,0.622,-5.794,No,0.00882,0.0,0.37,80.003,Pop
Power Trip (feat. Miguel) (J. Cole),241160.0,True,2013.0,Low,0.667,0.61,-7.053999999999999,Yes,0.322,0.00020299999999999997,0.426,99.991,Rock
Still into You (Paramore),216013.0,False,2013.0,High,0.602,0.9229999999999999,-3.763,No,0.0098,0.0,0.0561,136.01,Pop
human (Christina Perri),250706.0,False,2013.0,Low,0.439,0.489,-6.2860000000000005,No,0.132,0.000643,0.114,143.808,Pop
"Hold On, We're Going Home (Drake)",227880.0,False,2013.0,High,0.773,0.414,-7.436,No,0.00411,3.4e-05,0.0733,99.993,Pop
Bonfire Heart (James Blunt),238000.0,False,2013.0,Low,0.575,0.821,-5.7,No,0.18100000000000002,0.0,0.124,118.021,Pop
Daylight (Maroon 5),225066.0,False,2012.0,High,0.6559999999999999,0.674,-5.473,No,0.00242,0.0,0.255,120.001,Pop
3005 (Childish Gambino),235662.0,True,2013.0,Low,0.6809999999999999,0.46299999999999997,-6.542000000000001,Yes,0.128,0.0,0.0769,82.92,Rock
Here's to Never Growing Up (Avril Lavigne),214080.0,True,2013.0,Low,0.483,0.871,-3.0839999999999996,No,0.015,0.0,0.415,164.986,Pop
22 (Taylor Swift),232120.0,False,2012.0,High,0.6609999999999999,0.7290000000000001,-6.561,No,0.00215,0.0013,0.0477,103.98700000000001,Pop
Let Her Go (Passenger),252866.0,False,2012.0,High,0.509,0.5379999999999999,-7.335,No,0.385,0.0,0.10400000000000001,75.089,Pop
The Way (Ariana Grande),227026.0,False,2013.0,High,0.645,0.878,-3.208,,0.294,0.0,0.076,82.324,Pop
Stay (Rihanna),240706.0,False,2012.0,High,0.621,0.31,-10.164,No,0.945,6.12e-05,0.11699999999999999,111.89299999999999,Pop
Suit & Tie (feat. Jay-Z) (Justin Timberlake),326280.0,True,2013.0,High,0.795,0.596,-3.799,,0.10300000000000001,0.0,0.16399999999999998,101.985,Pop
When I Was Your Man (Bruno Mars),213826.0,False,2012.0,High,0.612,0.28,-8.648,No,0.932,0.0,0.08800000000000001,72.795,Pop
Cruise (Florida Georgia Line),208960.0,False,2012.0,Low,0.457,0.948,-3.364,No,0.0191,0.0,0.0536,148.0,Rock
"Happy - From ""Despicable Me 2"" (Pharrell Williams)",232720.0,False,2014.0,High,0.647,0.8220000000000001,-4.662,Yes,0.21899999999999997,0.0,0.0908,160.019,Pop
Dark Horse (Katy Perry),215672.0,False,2013.0,High,0.647,0.585,-6.122999999999999,No,0.00314,0.0,0.165,131.934,Pop
Collard Greens (ScHoolboy Q),299960.0,True,2014.0,Low,0.826,0.5710000000000001,-4.871,No,0.0239,7.38e-06,0.207,153.972,Pop
Fancy (Iggy Azalea),199938.0,True,2014.0,High,0.912,0.716,-4.141,No,0.0904,0.0,0.0491,94.98100000000001,Pop
